order,family,genus,species,iucn,SVL,SVLreliability,habitatNumber,food,pet,medicine,research,religion,other
Caudata,Hynobiidae,Hynobius,naevius,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Hynobius,nebulosus,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Hynobius,nigrescens,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Hynobius,okiensis,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Hynobius,quelpaertensis,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Hynobius,retardatus,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Hynobius,sonani,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Hynobius,stejnegeri,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Hynobius,takedai,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Hynobius,tokyoensis,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Hynobius,tsuensis,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Hynobius,turkestanicus,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Hynobius,yangi,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Hynobius,yatsui,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Hynobius,yiwuensis,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Liua,shihi,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Liua,tsinpaensis,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Pachyhynobius,shangchengensis,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Paradactylodon,gorganensis,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Paradactylodon,mustersi,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Paradactylodon,persicus,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Pseudohynobius,flavomaculatus,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Pseudohynobius,guizhouensis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Pseudohynobius,jinfo,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Pseudohynobius,kuankuoshuiensis,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Pseudohynobius,puxiongensis,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Pseudohynobius,shuichengensis,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Ranodon,sibiricus,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Salamandrella,keyserlingii,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Salamandrella,tridactyla,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Onychodactylus,fischeri,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Onychodactylus,japonicus,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Onychodactylus,kinneburi,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Onychodactylus,koreanus,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Onychodactylus,nipponoborealis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Onychodactylus,tsukubaensis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Onychodactylus,zhangyapingi,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Hynobiidae,Onychodactylus,zhaoermii,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Batrachoseps,altasierrae,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Batrachoseps,aridus,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Batrachoseps,attenuatus,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Batrachoseps,bramei,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Batrachoseps,campi,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Batrachoseps,diabolicus,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Batrachoseps,gabrieli,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Batrachoseps,gavilanensis,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Batrachoseps,gregarius,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Batrachoseps,incognitus,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Batrachoseps,kawia,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Batrachoseps,luciae,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Batrachoseps,major,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Batrachoseps,minor,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Batrachoseps,nigriventris,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Batrachoseps,pacificus,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Batrachoseps,regius,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Batrachoseps,relictus,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Batrachoseps,robustus,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Batrachoseps,simatus,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Batrachoseps,stebbinsi,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Batrachoseps,wrighti,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,adspersa,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,alberchi,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,altamazonica,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,alvaradoi,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,anthracina,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,aureogularis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,biseriata,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,borburata,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,bramei,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,caldwellae,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,capitana,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,carri,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,cataguana,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,celaque,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,centenorum,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,cerroensis,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,chica,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,chinanteca,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,colonnea,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,compacta,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,conanti,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,copia,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,cuchumatana,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,cuna,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,daryorum,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,decora,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,diaphora,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,digitigrada,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,diminuta,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,dofleini,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,dunni,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,engelhardti,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,epimela,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,equatoriana,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,eremia,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,flavimembris,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,flaviventris,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,franklini,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,gomezi,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,gracilis,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,guaneae,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,guaramacalensis,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,hartwegi,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,heiroreias,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,helmrichi,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,hermosa,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,hiemalis,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,huehuetenanguensis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,hypacra,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,indio,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,insularis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,jacksoni,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,jugivagans,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,kamuk,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,kaqchikelorum,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,la,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,leandrae,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,lignicolor,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,lincolni,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,longissima,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,lozanoi,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,macrinii,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,madeira,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,magnifica,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,marmorea,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,medemi,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,meliana,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,mexicana,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,minutula,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,mombachoensis,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,morio,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,mucuyensis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,mulleri,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,nicefori,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,nigrescens,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,ninadormida,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,nussbaumi,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,nympha,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,oaxacensis,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,obscura,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,occidentalis,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,odonnelli,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,omniumsanctorum,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,oresbia,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,orestes,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,pacaya,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,palmata,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,pandi,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,paraensis,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,peruviana,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,pesrubra,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,phalarosoma,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,platydactyla,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,porrasorum,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,psephena,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,pygmaea,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,ramosi,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,riletti,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,robinsoni,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,robusta,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,rostrata,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,rufescens,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,salvinii,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,savagei,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,schizodactyla,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,silverstonei,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,sima,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,sombra,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,sooyorum,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,splendida,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,striatula,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,stuarti,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,subpalmata,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,suchitanensis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,synoria,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,tamaense,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,tapajonica,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,tatamae,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,taylori,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,tica,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,tzultacaj,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,vallecula,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,veracrucis,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,walkeri,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,xibalba,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,yucatana,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,zacapensis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bolitoglossa,zapoteca,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Bradytriton,silus,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Chiropterotriton,arboreus,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Chiropterotriton,chiropterus,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Chiropterotriton,chondrostega,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Chiropterotriton,cracens,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Chiropterotriton,dimidiatus,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Chiropterotriton,lavae,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Chiropterotriton,magnipes,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Chiropterotriton,mosaueri,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Chiropterotriton,multidentatus,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Chiropterotriton,orculus,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Chiropterotriton,priscus,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Chiropterotriton,terrestris,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Cryptotriton,alvarezdeltoroi,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Cryptotriton,monzoni,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Cryptotriton,nasalis,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Cryptotriton,sierraminensis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Cryptotriton,veraepacis,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Cryptotriton,wakei,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Dendrotriton,bromeliacius,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Dendrotriton,chujorum,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Dendrotriton,cuchumatanus,CR,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Dendrotriton,kekchiorum,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Dendrotriton,megarhinus,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Dendrotriton,rabbi,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Dendrotriton,sanctibarbarus,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Dendrotriton,xolocalcae,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,aquatica,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,bislineata,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,chamberlaini,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,chisholmensis,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,cirrigera,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,guttolineata,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,junaluska,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,latitans,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,longicauda,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,lucifuga,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,multiplicata,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,nana,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,naufragia,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,neotenes,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,pterophila,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,quadridigitata,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,rathbuni,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,robusta,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,sosorum,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,spelaea,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,tonkawae,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,tridentifera,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,troglodytes,DD,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,tynerensis,NT,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,waterlooensis,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Eurycea,wilderae,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Gyrinophilus,gulolineatus,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Gyrinophilus,palleucus,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Gyrinophilus,porphyriticus,LC,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Gyrinophilus,subterraneus,EN,99999,99999,99999,99999,99999,99999,99999,99999,99999
Caudata,Plethodontidae,Haideotriton,wallacei,VU,99999,99999,99999,99999,99999,99999,99999,99999,99999
